index,text,label,target
25,"i've all but lost half of my family due to ""differences"" of political opinion. on the bright side, i'm having a long-running conversation with a bright young colleague who lives in the bay area and for whom the lights are beginning to come on...

#alllivesmattter #trump2020",1,trump
413,@USER i think most americans are seeing through all this bs going on in portland.  #trump2020,1,trump
89,@USER 10$ and i vote for biden @ pineapplehead #venmo @USER #fucktrump,0,trump
729,"i went to business school and i dont recall a ""forest managment class"" probably missed that day
#presidentialdebate2020 
#presidentialdebate 
#trump 
#biden
#debates2020 
#trumppleaseshutupsir",0,trump
348,can't believe that trump literally got away from having to denounce white supremacists. how the fuck did we end up with him as president.,0,trump
52,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thanks anthony! ifbap! 
🇺🇸 #maga 🇺🇸",1,trump
377,"@USER #joebiden no matter where he goes, he's not all there HTTP",1,trump
122,"only 61 days...4 hours...36 minutes and 10 seconds until the election!!

but who's counting, eh?

today's truths:

senate gop still refuse to pass the heroes act.

no matter what trump says...attempting to vote twice is a felony.

#voteblue2020",0,trump
781,@USER @USER so take off your china &amp; islamic masks &amp; librate yourselves the american way. 🇺🇸🇮🇱🙏 #trump2020,1,trump
666,true statement by ivanka : “donald trump has changed washington “ do any biden supporters think that joe biden will change washington?? #rnc2020,1,trump
699,@USER unlike the trump administration who make more wrong decisions in a week than states make in 4 yrs. #dumptrump,0,trump
348,@USER @USER #criminaltrump should abandon #maga for a symbol and opt for #caching,0,trump
252,"@USER american will vote against the mob. enough violence!
#trump2020

HTTP",1,trump
848,"most people will ignore the well researched thread i made. idc tho. at least i have facts and know trump condemns and denounces all forms of violence, white nationalism, and rewriting history.",1,trump
37,biden is going to create a million new republicans tonight,1,trump
65,"@USER please watch my video, patriots. help me grow and contribute to fight of vanquishing the leftist blight. #maga HTTP",1,trump
383,two terms! #trump2020 #kaga HTTP,1,trump
516,@USER @USER wtf!  you need an assault rifle to hadley children?  you are in the wrong career!  #voteintegrity #voteblue,0,trump
158,just cancel the rest of the #debates they're a complete waste of time. trump is just standing around trying to present himself as a strongman and he's just looking like a fool. yelling and screaming like a child.,0,trump
840,@USER republicans don't care. i was a single mom in the 1980's and lived under the poverty level during reagan's trickle down economy. i will fight tooth and nail so that no one suffers this kind of policy again. #joebiden,0,trump
236,trump can’t met this moment - it is what it is. michelle obama you are a goddess #bidenharris2020 #demconvention #wethepeople HTTP,0,trump
80,"@USER nothing, absolutely nothing that comes out of trump’s mouth or any of his bootlickers would make me change my mind. i am voting for joe biden #biden2020",0,trump
605,if you claim to be a patriot and support anything about trump you go against everything you believe your country stands for... #presidentialdebate,0,trump
661,"@USER @USER just like your boy trump, you should sue your hair stylist",0,trump
496,"@USER @USER @USER @USER @USER f reggie hammond and all the idiots like him who seem just fine with another 4 years of trump.
#biden2020",0,trump
237,"when i see people wear their #maga hats and #womenfortrump tees, it may as well say ”i’m a racist,” because that’s what it all really means.",0,trump
27,@USER you speak about anger and division and name calling?! really!? listen to anything you and the #democrat party say when it is something that disagrees with your view. you become ruthless demons and do anything you can to get your followers to attack them. #hypocrisy,1,trump
725,"@USER quite ironic potus to honor ny’s first responders who lost their lives on 9/11. you don’t like servicemen who die in battle, the people you call suckers and losers. what was in it for them to try to save other people’s lives? this is just another photo op. #september11  #voteblue",0,trump
391,"i look forward to waking up and not being furious.

#voteblue",0,trump
201,hey biden.. which one is it?? #debate #trump #trump2020 HTTP,1,trump
636,@USER cool photo from 2012 rnc! idiots! #trump2020 🇺🇸🙏 HTTP,1,trump
271,"@USER #1a comes first for a reason. these red ❄️ #snowflakes are amusing because they call everyone else a snowflake. #irony

amusing ""back the blue"" sounds like a blue wave, #democrat supporter group. 🌊🌊🌊 👌

can't expect much from rw  #nitwits

we have your back, pat 👊",0,trump
313,@USER @USER sounds like a plan to me. #trump2020,1,trump
503,"@USER i'm having issues with @USER. my front lawn is full of trump #maga signs. last week they threw my son's grad pics on lawn which got wet &amp; ruined; last night they didn't deliver a scheduled set of pool chaise. similar mail-related issues during 2016 also.
its unamerican &amp; sick.",1,trump
260,"@USER @USER johnny, how is it that a fiscal conservative, principled, catholic man can support a socialistic, communistic , pro-abortion candidate and platform?  did you fall and hit your head?  did @USER hurt your little feelings?

@USER = anarchy and communism  #maga",1,trump
54,"for everyone 1 car a trump supporter has gotten hit by
5 have ran through blm protests 
the need to feel oppressed is real from magalots",0,trump
74,"yes!! go #kamalaharris! #restoredemocracy #democracy #america #impeachtrump #dumptrump #nevertrump #donaldtrump #trumpisajoke  #kamalaharris2020 @ south lake tahoe, california HTTP",0,trump
243,"so, what might we conclude from #donaldtrump's attempt to delay the us #election - first, he clearly thinks he will not win; second,he's worried what will come out once the dems take controlof the wh - i'm expecting lots of shredding &amp; bonfires in november",0,trump
60,"my dad died 26 years ago today. i was 5 months old the first time he saw me. he was a a hospitalman in the navy in wwii, then attached to the marines as a corpsmsn and called back to fight in the korean war. when i cast my vote for joe biden, it will be for my dad.",0,trump
67,back during the caucuses i voted for biden. not sure he was even my favorite candidate. i think butigieg would've made a better candidate. he would have been a better debater. but i supported biden because i thought he was the best chance to beat trump.,0,trump
178,gov. michelle lujan grisham: ‘we have the chance this november to end two existential crises — the trump presidency and the environmental annihilation he represents’ #demconvention HTTP,0,trump
242,@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,0,trump
171,"if i hear one more person say that “even on america’s worst day, we are still the strongest country.” what the hell kind of reverse psychotic nonsense! #rnc2020 #gopconvention #dncconvention #blacklivesmatter",0,trump
227,"don't be fooled by the fake news 🤦🏾‍♀️
#blacksfortrump
#trump2020
#rncconvention2020 HTTP",1,trump
402,@USER @USER gop. senators. all. have. to. go. #votebluetosaveamerica,0,trump
301,@USER @USER worthless dnc.  #trump2020.,1,trump
743,"@USER i love me some you! you sexy ass, gun totin' patriot #qanon @USER trump supporter!",1,trump
312,"am i the only one that hopes trump surprises again tonight?

imagine he talked 4 straight nights and cnn and twitter acted like he never talked at all.

their is extreme censorship going on at the moment. 

i have listened, have you? lets discuss #trump2020",1,trump
665,"@USER ppl like this should be treated as enemy combatants &amp; dealt with accordingly. 
#maga 
#endracisim",1,trump
551,"beijing-based bhr partners is a private equity firm where #hunterbiden was a board member. ""bhr partners"" invests in cgn(chinese-general-nuclear) a #china company that was charged by the f.b.i. with stealing u.s. nuclear secrets. get it?
#trump2020nowmorethanever  #draintheswamp",1,trump
862,"@USER how many were plants alot ! guess you missed police brutality an cops looting too!  your just a fake blonde talking head at a fake “news” station inciting violence and helping the fascist pig in thewh
 #blm
#votebymail 
#votebluetosaveamerica",0,trump
90,"@USER ... right????? it’s #mama .... not “momma”...
it’s “ m a m a “!!!!  you are doing a great job, though!!!!  #bidenharris2020 #demconvention",0,trump
673,literally everything trump has said about mail-in voting is false #presidentialdebate2020,0,trump
850,"so....
this is #trump tactic.... interrupt, and repeat nonsensical lies.
gosh he is repulsive as it gets
if i was #biden i'll stay quiet and let him choke in his shit
#debates2020",0,trump
228,"#demconvention don’t miss tonight! 
#bidenharris2020 #votingmatters HTTP",0,trump
679,"take that, fathead! (you know who i mean) #voteblue2020 @ united states of america HTTP",0,trump
142,"@USER so the debate was kind of a draw, misses on both sides?? trump was an utterly unhinged human being. it's ludicrous to describe that like they were both responsible.",0,trump
524,"#dumptrump2020 #biden2020 #bidenharris2020 #votebidenharris2020 #votebluetosaveamerica 

she was even more disrespectful than pocahontas.

does he not understand how incredibly disrespect he is, always. even when calling someone else disrespectful!!

HTTP",0,trump
177,"@USER can someone in #maga post the ""we love you"" video from today please? #trump2020landslide #trump2020 #votetrumptosaveamerica HTTP",1,trump
143,"@USER @USER you know who he is.
you knew who he was when u said he acts in ways we teach kindergarteners not to.
but u believe ur political fortunes r tied to his base so u sell your morals for power.
you are as bad as him.
#complicitgop 
#votebluenomatterwho",0,trump
580,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER awesome list brother!

thanks for the add!

#voteblue
#voteearly
#strongertogether 
#votebidenharris2020
#bidenharrislandslide2020 HTTP",0,trump
565,"@USER @USER so you’re a trump lover. just admit it, ffs.",0,trump
835,"sarah huckabee telling sunny huston that joe biden has done nothing for the ethnic community is a perfect example of racist privilege.

instead of asking sunny her opinion is like mansplaning to a woman how she should feel about her period.

#votebluetosaveamerica #dumptrump",0,trump
480,"@USER @USER i live in orange county ny but if you can direct me where to go im in, mr president trump and please advice where to go?",1,trump
583,"@USER @USER @USER in other words, back to normal! we don’t want the marxist plan they are trying so hard to implement. #nonewnormal #maga #kag 🙏🇺🇸👍🏻",1,trump
193,"@USER @USER you are retailing this sh..t @ biden how about trump who is a serial slimeball &amp; womanizer i suppose some women like that kind of guy as u must also be the type who likes 200,000 deaths from covid in us 90% of which were preventabe had uk style measure been taken in hot spots",0,trump
680,@USER @USER and who wrote the tax laws that allow the tax deductions trump uses to reduce his tax bill.  biden was a member of congress or vice president when most of these laws were passed.  i don't know anyone who is willing to pay more federal tax than they legally owe.,0,trump
323,"i am proud to be one of the millions of “suckers” who chose to serve in the #usnavy or another branch of service.  unfortunately, our president, @USER, does not understand or respect our service.  as mister t said, “pity the fool.” #biden2020!

HTTP",0,trump
601,hitler and trump: what do they have in common? #democraticdebate HTTP,0,trump
750,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER .
i’m up, my dear sweet friend🤣😂🤣

check this out👀⤵️⤵️
i f-ing love this shirt!
i don’t think i’m allowed to wear it but anyone who is “allowed,” i would love to be your friend👍🏼

#blacklivesmaga✊🏾
🚂#trump2020🇺🇸 HTTP",1,trump
701,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER fantastic resisters!
for our kids, grandkids and beyond:

when our generation has passed,
i pray future ones see we amassed
blue waves of resistance
that we rode with persistence, 
to make sure trump's 1st term was his last!

#trumpisanationaldisgrace 
#votebluetosaveamerica",0,trump
374,"results on #google when you search donald trump 

@USER can’t deny the agenda your company has as well. 

#trump2020 #maga2020 #donewithgoogle HTTP",1,trump
327,@USER you need to paint a scary picture of joe biden future of america and what you did and will do for our future,0,trump
137,@USER good sign! #voteblue HTTP,0,trump
205,"@USER after your dancing libtard routine on the five you should be embarrassed by your ignorance! is there anyway to quantify your stupidity with being a libtard, lefty liberal, trump hating anti-american you are? is it being a libtard or is it brain damage? #trump2020",1,trump
523,@USER lock her up!!!! show them once and for all criminalization is a crime!!! weaponizing the fbi (pres obama and vp biden) to achieve political goals is a crime. the only way for the democrats to understand they cannot get away with corruption is to prosecute!put real criminals away!,0,trump
32,it really is this simple #votebluetosaveamerica HTTP,0,trump
92,@USER who cares what slick willie says? he should be in jail! why aren’t you writing about this?  #trump2020 #voteredtosaveamerica #slickwillie #maga HTTP,1,trump
350,"@USER @USER @USER sadly, agree! but don’t give up yet. #biden2020 🌊🌊🌊",0,trump
354,@USER trump will embarrass sleepy joe and it wont even be close!!,1,trump
32,@USER thank you for all your hard work for america! we will miss you. #familyfirst #strongwoman #maga,1,trump
18,@USER god help us if trump doesn’t win 🇺🇸 #trump2020,1,trump
531,"@USER #biden2020 is not taking guns or defunding police. this is about fraud, something the #trumpcrimefamily is familiar with.",0,trump
281,@USER that’s so freakin cool #trump2020,1,trump
570,@USER @USER @USER and in still only 1 of 6 states that are not making it safer to vote by unrestricted mail-in vote. #votersuppression #voteblue,0,trump
160,"@USER @USER trump's performance as president is sufficient to motivate republicans, independents and non-voters to go to the polls to vote for vp joe biden and senator kamala harris.

thanks for explaining why .. 

#bidenharris2020 
#trumpisacompletefailure #trumpmeltdown #dumptrump",0,trump
604,@USER @USER we’re keeping our eyes on the prize. #biden2020 #flipthesenateblue,0,trump
175,@USER @USER more democrat b/s. wakeup! #trump2020,1,trump
39,pray that the #gopconvention doesn't use gordon's speech in campaign literature. it is a damming indictment against the democrats in terms of the democratic-led states allowing looters to burn down their cities.,1,trump
846,retweet this if you for #trump2020 and also agree with all our boys is standing up for! #vfl #antiracism HTTP,1,trump
595,"HTTP
still nothing to see in epstein files. epstein didnt kill himself!
#saveourchildren #savethechidren #epstein #epsteinfiles #clinton #clintonfoundation #maga",1,trump
149,"@USER i mean, imo, you must first get a 'rotten tomatoes' equivalent for your field of work .. for converting a potus' ability to network, negotiate &amp; rebalance into, in your words, ""clandestine &amp; collusion"".  america &amp; prez trump deserve better than that, trust me.

#trump2020",1,trump
597,"@USER you committed treason against our entire country. and this is the bs you throw out there to make yourself palatable? jfc. no thanks, coward it ain't gonna work.
#ditchcollins2020 
#saragideonforsenate 
#votebluetoendthisnightmare #votebluetosaveamerica #dumptrump2020 
#joementum",0,trump
422,HTTP,1,trump
450,"of course i want the biden-harris ticket to win in november.

but after three nights of #dnc2020 i’ve only heard about why people want donald trump to lose.",0,trump
467,"@USER you're just pissed cos she was totally competent and truthful in her testimony to both repub and dem senators today.  she's not a whiney, vengeful crybaby like you.
#fucktrump #biden2020 #itiswhatitis",0,trump
255,the democrats are too busy digging up dirt on each other and finding new ways to assassinate each other’s character to ensure nobody votes for anybody on the democratic side... 🤣 trump wins in a landslide. #demdebate,1,trump
811,"@USER how about this for a campaign ad?  hey, you may not think trump is the greatest guy but you damn well better vote for him because biden is so mind screwed he will destroy earth and our entire solar system and probably the rest of the milky way galaxy...
#maga",1,trump
9,@USER @USER because they are not disingenuous morons? #gopbetrayedamerica #gophypocrisy #gopcorruptionovercountry #votebluetoendthisnightmare #votebluetosaveamerica,0,trump
484,"i’m not the biggest fan of blacks, but they sure know how to slang that bbc if you reckon #trump2020",1,trump
807,@USER trump is going to be your albatross!,0,trump
204,the #americans act like they are defenders of human right and even try to supervise on how we run our own #africa yet they violate the rights of the the #black people in us. they call our smart working #africanleaders #dictators yet they house a terrorist president #donaldtrump HTTP,0,trump
552,i really hope sports books have an over under for when biden starts stuttering  #biden2020 #trump2020 #debate #maga #supportcops #weloveourvets,1,trump
704,hopefully biden has the balls to stand up to china. #joebiden @USER @USER,0,trump
856,@USER i will vote #trump2020 🦅🇺🇸,1,trump
627,"@USER @USER @USER @USER @USER @USER buckle up heehaw!!
#trump2020 #trump2020landslide HTTP",1,trump
363,"3. when he's well aware it was signed by president obama in 2014. @USER repeatedly ignores all the #lies trump tells on a consistent basis. he's set a record at 20k proven, documented #lies but the #cowards in the #gop are afraid to speak up. unlike trump, if @USER had any",0,trump
714,"@USER pete.....go away!
#trump2020",1,trump
315,"@USER #fightthevotingright #dailypresidentbidenbriefing as many major media as possible to cancel out trump's showmanship to control ""breaking news"" to the reporters!! @USER #pamalaharris #dnc2020",0,trump
287,"democrats have #billtherapist speaking at the #demconvention2020 even after their fake #metoo hypocrisy. 

#trump2020 #votered2020 HTTP",1,trump
22,@USER imo they should do a sound proof glass box. one comes out answers question then in the box with music until your turn. we would really see how stupid don is #trumpmeltdown #debates2020,0,trump
210,"@USER resorting to name calling again with #joehiden? you realize that being a dick doesn't make yours any bigger, right?

#dumptrump2020 
#trumpmustgo 
#voteblue2020 
#votebidenharristosaveamerica HTTP",0,trump
585,@USER @USER the great divider.  #biden2020 #votebluetosaveamerica,0,trump
745,"@USER just another democrat living out of his trailer! nothing to see here.  
a bot to boot!
#deepstateexposed 
#draintheswamp 
#obamagate 
#maga2020 
#maga2020landslide 
#trump 
#maga 
#kag
#buildthewall
#law
#alllivesmatter
#qanon",1,trump
460,"@USER @USER @USER @USER yeah - scared for them just as i was for those #trump rally goers in oklahoma (glad those were a handful) &amp; those who attended @USER ”protest” at #rnc2020 . if only #donaldtrump had set good example from start, he could have advised appropriately. pity he did not lead by example",0,trump
751,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER the desperation is palpable! you couldn't make it up (but of course trump does).

bwahaha",0,trump
662,trump cannot condemn white supremacists. he could not. and wallace missed the perfect opportunity to call that shit out. #presidentialdebate2020  put him on the spot &amp; bailed when t yammered,0,trump
48,"@USER donny is doing bigly work in #la. 
you must be mistaken.

@USER #resist #voteblue 
@USER 
#flushtheturd",0,trump
35,@USER @USER the difference is like red and blue! #trump2020,1,trump
415,"@USER @USER @USER @USER i’m guessing this guy figured out he’s being conned by the party of #donaldtrump b/c when i answered his answer to what’s a #conservative, all the bullshit stopped! have a good day one &amp; all!",0,trump
637,"@USER @USER hey @USER senators, how many of you that violated their oaths think that you will get re-elected? #votethemout2020 #votebluetosaveamerica",0,trump
736,chris wallace lost the debate and any credibility he had left. whether you are for trump or biden we can agree that his moderating was shocking. #debates2020 #trump #biden #election2020,0,trump
253,joe is sleepy💤#maga #blmdontmatter #trumptrain,1,trump
159,"HTTP

#voteblue #voteblue2020 #votebluenomatterwho #votebluelikeyourlifedepends 
#votebluetoendthisnightmare 
#votebluetosaveamerica 
#votebluetosavetheplanet 
#votethemout 
#votelikeablackwoman come on lets  go! #vote @USER",0,trump
132,"@USER it. won’t. matter. 

#dumptrump",0,trump
362,@USER 🤮 that group didn’t do shit when they were in office and you want to sign up for more??!! come on!!! look around you’re own state!! haven’t you had enough destruction? open your eyes!!! #trump2020 #americanfreedom,1,trump
181,@USER @USER he can’t intimidate me or keep me from voting. i’d crawl across broken glass to vote for biden. it’s just sad and uncomfortable,0,trump
442,"melania's ex-friend: trump family tainted by 'deceit, deception' HTTP",0,trump
549,"@USER @USER speak for yourself ... oh wait, you’ve become wealthy from the public coffers - you’re too out of touch to speak on this. my salary doubled after president trump took office.  i’m doing great!!  #trump2020",1,trump
613,this world has gone batshit crazy! #trump2020landslide #trump2020 #maga2020 #kaga2020   we the people will have a voice &amp; a choice! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,1,trump
2,"@USER i just wish the corrupt #democrats stfu!!!!🤬
#trump2020nowmorethanever #americafirst #maga 
great again HTTP",1,trump
306,@USER @USER from the #cult45 territory of sw florida (charlotte county). my vote goes to #joebidenforpresident2020 #votebluetosaveamerica #trumpisacriminalpsychopath,0,trump
137,"just landed in new york to see my brother, robert. we’re going for new york on november 3rd. we’re going to reduce taxes, increase law enforcement, and bring it back big time! #maga HTTP",1,trump
328,sing with me now.... 🎵 #biden2020 🇺🇸#dumptrump2020 HTTP,0,trump
623,"@USER lol republicans at the beginning of the week. “ no evedrnce will be allowed.”

three days later. “well the dems aren’t showing us any evidence. “

#votebluetosaveamerica #votebluetoendthisnightmare",0,trump
141,"@USER @USER @USER thank you president trump!!!
best president ever!!!
#trump2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",1,trump
290,watching the presidential debate #trump2020 #presidentialdebate2020 #debates2020 #presidenttrump,1,trump
806,"@USER @USER absolutely. the #complicitgop needs to pay a heavy price for allowing this to happen to america.
unless americans #voteblue and cause the #gop to lose the #senate @USER @USER and the rest will feel that supporting trump was worth it.

they have to feel this.",0,trump
50,"bill hagerty staffer allegedly ran coronavirus test kit scam
#tnsen
#americafirst
#trump2020  HTTP",1,trump
19,@USER haha one summer and she has grown. this could not have been a better pick to solidify a landslide. #trump2020 #maga2020,1,trump
98,@USER i like this sign much better : at my nieces elementary school in missouri 🇺🇸 #alllivesmattter #equalityforall #trump2020 #trumplandslide2020 #trumplandslidevictory2020 #2ndamendment #teachersforsafety￼ HTTP,1,trump
847,"@USER all of big tech can piss off.
#trump #trump2020 #maga #maga2020 #trumpwinseverytime HTTP",1,trump
64,@USER @USER hard to defend trump even for @USER .. ok just pretend ur mad at the classy man we all wish was the president,0,trump
243,not everyone in oklahoma is welcoming the president's visit. HTTP,0,trump
90,"the reason we are “loud and proud” is because one day we may very well be silenced. 

#fightforfreedom #usa #fridaymorning #patriot #trump #womenfortrump #maga 🇺🇸",1,trump
432,"@USER @USER bidwn would rather sniff girls hair, biden was wearing an earpiece. #trump2020",1,trump
813,it may be a pipe dream but i’d like nothing more then to see the con man @USER and his grifting spawn locked away for a very long time.  what are the odds? #votebluetosaveamerica,0,trump
210,"democrats want to restore ""the soul of this country"" by forcing a racist rapist who promised wealthy donors nothing will change on a hopeless struggling population of young people. sounds like they just want to project the soul of degenerate rich people. #2020election #bluemaga",1,trump
191,"oh yeah and here’s another example of hypocrisy because the right never cared about human lives:

starring: pro life!

#votebluetosaveamerica #votebluetosaveamerica2020 #biden2020 #bluewave 

biden and any democrat is far better at pro life than any conservative!

again, outcomes",0,trump
266,"@USER #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",1,trump
451,"does it get ""swampier"" than this, @USER , @USER and @USER.  #frauds #votebluetosaveamerica 

white house reportedly orders hospitals to bypass cdc during covid-19 data collection HTTP",0,trump
530,i think it's safe to say trump just lost every black vote.,0,trump
190,#debate. trump was honest and sweet for him.  joe lost left. no green deal no universal health and no defund police. he said i’m not for any of those.  so just vote trump is the result,1,trump
654,@USER @USER @USER  my gofound me keeps getting  shadow band for support and assistance from covid-19 if you can see this can you please try and share thank you god bless america and #trump2020,1,trump
349,"@USER @USER @USER just name her or @USER or @USER your vp already so an articulate, strong woman can get on network air to take apart trump now when it matters most for the #2020elections",0,trump
527,"@USER @USER biden calling trump ""clown"" ""fool"" and ""shut up man"" is something i'll take away.
that shows that #joebiden is mean, nasty, and has no respect for the president of the united states or the office",1,trump
208,"that darn nancy pelosi.....
#myhomemadememes #nancypelosi #politicalmemes #politicalmeme #trump2020 #trump #trumpmemes #meme #memes #lol #lmfao #lulz #lmao #funny #hilarious #haha #humor #humorous #havingfun #joke… HTTP",1,trump
73,@USER @USER @USER @USER sounds just like me. i’ll give you some good advice on a good team to follow. feel free to keep the below picture. go big orange!  #kag HTTP,1,trump
143,@USER look at at little jimmy squirming because he knows he's going to get four more years of trump #trump2020  #snowflake #maga2020 #trump12moreyears,1,trump
133,not surprised that joe biden couldn't name one law enforcement agency that supports him. it was like crickets when president trump asked him #backtheblue #wednesdaymorning #debates2020 #trump2020 #maga #liberalismisamentaldisorder #policelivesmatter #trump #bidenharris2020,0,trump
721,why was there no mention in #demdebate #democraticdebate earlier this year of #covid19 #coronavirusupdate ? #presidenttrump had already issued #travelban and was being shamed for doing so. who was on top of things first? #factsmatter #kag2020 #kag2020landslidevictory HTTP,1,trump
148,"@USER no from me. 🗳🗳🗳🗳🗳🗳🗳
#bidenharris2020 
#bidenharris 
#bidenwonthedebate  
#bidenharrislandslide2020",0,trump
31,"this is how a president is supposed to address the men and women who serve or served in the united states millitary! not calling them losers, suckers, not saying that he likes people who weren’t captured. not firing hero ships captains, nor making a ship hide its name!
#voteblue! HTTP",0,trump
317,@USER @USER @USER @USER trump’s accomplishment list is huge. the democrats have spent the last 4 years playing political games to try to unseat our duly elected president. #chinavirus #chinaliedpeopledied #chinaliedandpeopledied #plandemic #plandemic2020 #kag #kag2020 HTTP,1,trump
634,"@USER quite a contrast from trump, who when asked about talking to those who have lost a loved one to covid, pivoted to talking about opening schools. #votebluetosaveamerica",0,trump
310,"🇺🇸☕️☕️good morning patriots ☕️☕️🇺🇸
well we are halfway thru the dimwit convention blooper reel.
can't wait for the republican convention
with all the bs #corruptdemocrats have put @USER thru and the unwarranted attack on his accomplishments.
his motto
#trump2020 HTTP",1,trump
449,someone explain to me why presidents aren't required to have a security clearance and vetted before entering wh? we could have been spared 4 years of having a conman for a president!!!  #trumptaxreturns #trumpisbroke #securityclearance #bidenharris2020 #bidenharrislandslide2020,0,trump
